Sample_Name	Sample_ID	Cruise_Series	GEOTRACES_Section	Cruise_ID	Cruise_Station	Collection_Date	Collection_Year	Collection_Month	Collection_Time	Depth	Env_Biome	Env_Feature	Env_Material	Geo_Loc_Name	Latitude_Longitude	Latitude	Longitude	Bottle_ID	NCBI_BioPrj	NCBI_SRA_Study	NCBI_BioSample	NCBI_SRA_Acc	Total_Read_Pairs	Total_Bases	NCBI_SRA_Accession_Contigs	Assembly_Method	Eukaryote	EukaryoteVirus	Plasmid	Prokaryote	ProkaryoteVirus	TotalCnt
SRZ187206	S0001	GEOTRACES	GA02	PE319	10	5/10/2010	2010	5	12:13:00	10.0	ocean_biome	ocean	water	Atlantic Ocean	49.7225 N 42.4467 W	49.7225	-42.4467	631397	PRJNA385854	SRP110813	SAMN07136483	SRR5788236	17966852	6017624700	SRZ187206	metaSPAdes v3.9.0	10.672011017336963	2.327739920524185	36.2048876505684	49.41970245261571	1.375658958954732	2320706.0
SRZ187207	S0002	GEOTRACES	GA02	PE319	10	5/10/2010	2010	5	12:13:00	50.0	ocean_biome	ocean	water	Atlantic Ocean	49.7225 N 42.4467 W	49.7225	-42.4467	631391	PRJNA385854	SRP110813	SAMN07136484	SRR5788235	27207447	8825699100	SRZ187207	metaSPAdes v3.9.0	5.4439239895972475	1.9119799702719047	23.221527257843483	61.30029035014842	8.122278432138945	10085409.0
SRZ187208	S0003	GEOTRACES	GA02	PE319	10	5/10/2010	2010	5	12:13:00	75.0	ocean_biome	ocean	water	Atlantic Ocean	49.7225 N 42.4467 W	49.7225	-42.4467	631388	PRJNA385854	SRP110813	SAMN07136485	SRR5788238	26411928	8605894500	SRZ187208	metaSPAdes v3.9.0	4.484634593670519	1.2423203795585986	21.978258922386107	63.45404935405814	8.840736750326641	11677986.0
SRZ187209	S0004	GEOTRACES	GA02	PE319	10	5/10/2010	2010	5	12:13:00	101.0	ocean_biome	ocean	water	Atlantic Ocean	49.7225 N 42.4467 W	49.7225	-42.4467	631385	PRJNA385854	SRP110813	SAMN07136486	SRR5788237	27920201	9281589300	SRZ187209	metaSPAdes v3.9.0	9.032792359175883	2.646521630142832	18.413590731916095	63.17230029040898	6.734794988356214	12542312.0
SRZ187210	S0005	GEOTRACES	GA02	PE319	10	5/10/2010	2010	5	12:13:00	152.0	ocean_biome	ocean	water	Atlantic Ocean	49.7225 N 42.4467 W	49.7225	-42.4467	631382	PRJNA385854	SRP110813	SAMN07136487	SRR5788232	24381370	7797352200	SRZ187210	metaSPAdes v3.9.0	10.434801745392287	1.9287390525818409	23.22057806047393	56.279795596184385	8.136085545367553	8588098.0
SRZ187211	S0006	GEOTRACES	GA02	PE319	10	5/10/2010	2010	5	12:13:00	199.0	ocean_biome	ocean	water	Atlantic Ocean	49.7225 N 42.4467 W	49.7225	-42.4467	631379	PRJNA385854	SRP110813	SAMN07136488	SRR5788231	19807370	6468445800	SRZ187211	metaSPAdes v3.9.0	6.866014847003441	2.1331057137683973	21.1422363622255	60.65965701870102	9.198986058301648	3866100.0
SRZ187212	S0008	GEOTRACES	GA02	PE319	12	5/12/2010	2010	5	20:39:00	10.0	ocean_biome	ocean	water	Atlantic Ocean	46.312 N 39.658 W	46.312	-39.658	631829	PRJNA385854	SRP110813	SAMN07136489	SRR5788234	22399107	7580284500	SRZ187212	metaSPAdes v3.9.0	37.296560446517	2.5371080622098114	17.20901258879676	38.65742872494696	4.299890177529473	7416515.0
SRZ187213	S0009	GEOTRACES	GA02	PE319	12	5/12/2010	2010	5	20:39:00	49.0	ocean_biome	ocean	water	Atlantic Ocean	46.312 N 39.658 W	46.312	-39.658	631823	PRJNA385854	SRP110813	SAMN07136490	SRR5788233	24549300	7965568800	SRZ187213	metaSPAdes v3.9.0	15.064993180593506	5.017985562699791	20.061358073571192	48.44575428244556	11.409908900689961	6632542.0
SRZ187214	S0010	GEOTRACES	GA02	PE319	12	5/12/2010	2010	5	20:39:00	73.0	ocean_biome	ocean	water	Atlantic Ocean	46.312 N 39.658 W	46.312	-39.658	631820	PRJNA385854	SRP110813	SAMN07136491	SRR5788230	23735856	7776284400	SRZ187214	metaSPAdes v3.9.0	20.433919014199915	3.342849952274919	17.461321504943896	48.40149080681358	10.360418721767688	8451531.0
SRZ187215	S0011	GEOTRACES	GA02	PE319	12	5/12/2010	2010	5	20:39:00	100.0	ocean_biome	ocean	water	Atlantic Ocean	46.312 N 39.658 W	46.312	-39.658	631817	PRJNA385854	SRP110813	SAMN07136492	SRR5788229	30342713	10051937100	SRZ187215	metaSPAdes v3.9.0	14.948794360686906	2.6610555518673844	20.56018306979244	54.81256314792738	7.017403869725894	13873179.0
